Name	Freq	Confidence
cam lam	31.0	1.0
duong than	31.0	1.0
duc pho	31.0	1.0
kim thuan	31.0	1.0
lai son	31.0	1.0
thien vuong	31.0	1.0
bao kieu	31.0	1.0
ai vo	31.0	1.0
chu vu	31.0	1.0
can xuan	31.0	1.0
na tran	31.0	1.0
don le	31.0	1.0
bach hung	31.0	1.0
hong thach	31.0	1.0
cam cao	31.0	1.0
cao nga	31.0	1.0
cao thuan	31.0	1.0
chung truong	31.0	1.0
son to	31.0	1.0
mau tran	31.0	1.0
trinh vi	31.0	1.0
khai trinh	31.0	1.0
kha vo	31.0	1.0
khuat linh	31.0	1.0
hung la	31.0	1.0
hien lai	31.0	1.0
ai ngo	31.0	1.0
ngo trieu	31.0	1.0
luu nga	31.0	1.0
luan ngo	31.0	1.0
thai the	30.0	1.0
hai vi	30.0	1.0
dan huynh	30.0	1.0
duong sy	30.0	1.0
tai tu	30.0	1.0
lan thai	30.0	1.0
chau ly	30.0	1.0
quan tung	30.0	1.0
danh truong	30.0	1.0
danh son	30.0	1.0
bach dao	30.0	1.0
hai thien	30.0	1.0
hien viet	30.0	1.0
cao dieu	30.0	1.0
dieu luong	30.0	1.0
bao thy	30.0	1.0
an thao	30.0	1.0
dinh nong	30.0	1.0
suong thao	30.0	1.0
au van	30.0	1.0
do que	30.0	1.0
do to	30.0	1.0
an tan	30.0	1.0
do thong	30.0	1.0
chau diem	30.0	1.0
sang thu	30.0	1.0
doan thong	30.0	1.0
an kieu	30.0	1.0
doan luu	30.0	1.0
dong the	30.0	1.0
duong la	30.0	1.0
giap xuan	30.0	1.0
cham ro	30.0	1.0
giao le	30.0	1.0
chau kieu	30.0	1.0
chau luong	30.0	1.0
hoa vuong	30.0	1.0
mai sy	30.0	1.0
mai tra	30.0	1.0
tram trinh	30.0	1.0
tam viet	30.0	1.0
tham vu	30.0	1.0
phan trieu	30.0	1.0
ho phat	30.0	1.0
ta tuyet	30.0	1.0
lam quan	30.0	1.0
chau vy	30.0	1.0
son vuong	30.0	1.0
buu tran	30.0	1.0
chu kien	30.0	1.0
loi truong	30.0	1.0
kieu thai	30.0	1.0
le tiep	30.0	1.0
bay tran	30.0	1.0
thin tran	30.0	1.0
tran vui	30.0	1.0
vo vuong	30.0	1.0
ai truong	30.0	1.0
hao luong	30.0	1.0
tat vu	30.0	1.0
mai nong	30.0	1.0
le thom	30.0	1.0
khang ngo	30.0	1.0
nong xuan	30.0	1.0
lung van	29.0	1.0
dam nam	29.0	1.0
hao the	29.0	1.0
tuong xuan	29.0	1.0
ai dang	29.0	1.0
ba tu	29.0	1.0
can dinh	29.0	1.0
hoa vinh	29.0	1.0
hung thang	29.0	1.0
ky nam	29.0	1.0
gia phat	29.0	1.0
duc my	29.0	1.0
son sy	29.0	1.0
tan trieu	29.0	1.0
ky the	29.0	1.0
the tien	29.0	1.0
hung thien	29.0	1.0
thu tien	29.0	1.0
hoa tien	29.0	1.0
tam trong	29.0	1.0
cu xuan	29.0	1.0
danh huynh	29.0	1.0
dao tra	29.0	1.0
gia thuan	29.0	1.0
mong trinh	29.0	1.0
the tu	29.0	1.0
bao hoa	29.0	1.0
tien tu	29.0	1.0
hao viet	29.0	1.0
dan xuan	29.0	1.0
thien tri	29.0	1.0
loan van	29.0	1.0
diem luong	29.0	1.0
diep vo	29.0	1.0
an chau	29.0	1.0
mai tho	29.0	1.0
dinh hoi	29.0	1.0
sang tien	29.0	1.0
kieu thien	29.0	1.0
thien trong	29.0	1.0
bach thao	29.0	1.0
doan han	29.0	1.0
doan vuong	29.0	1.0
thang to	29.0	1.0
du tien	29.0	1.0
can duc	29.0	1.0
hoc le	29.0	1.0
bang trinh	29.0	1.0
duong lai	29.0	1.0
le sau	29.0	1.0
bach linh	29.0	1.0
giau le	29.0	1.0
em le	29.0	1.0
hau mai	29.0	1.0
hau truong	29.0	1.0
khai truong	29.0	1.0
luan phan	29.0	1.0
phan que	29.0	1.0
chu vinh	29.0	1.0
quach tien	29.0	1.0
nam quach	29.0	1.0
ho thuan	29.0	1.0
ban le	29.0	1.0
bui ky	29.0	1.0
bui luu	29.0	1.0
huynh tra	29.0	1.0
ly vi	29.0	1.0
kim vi	29.0	1.0
chu lam	29.0	1.0
cu tran	29.0	1.0
ta vinh	29.0	1.0
le thiet	29.0	1.0
ha tong	29.0	1.0
ngo thong	29.0	1.0
to vo	29.0	1.0
la tran	29.0	1.0
khang luong	29.0	1.0
ly vuong	29.0	1.0
chien mai	29.0	1.0
la mai	29.0	1.0
ha la	29.0	1.0
loan luong	29.0	1.0
ly nong	29.0	1.0
ko sa	29.0	1.0
dang huan	28.0	1.0
dang que	28.0	1.0
cong khai	28.0	1.0
dinh lap	28.0	1.0
dinh tham	28.0	1.0
dan hong	28.0	1.0
nu truong	28.0	1.0
bach cuc	28.0	1.0
giao huynh	28.0	1.0
trieu yen	28.0	1.0
tang tran	28.0	1.0
danh ha	28.0	1.0
cu duc	28.0	1.0
dao diem	28.0	1.0
dieu vi	28.0	1.0
chau long	28.0	1.0
ly trieu	28.0	1.0
dien luc	28.0	1.0
tuong vinh	28.0	1.0
dinh thach	28.0	1.0
duc tao	28.0	1.0
nam tu	28.0	1.0
huynh mong	28.0	1.0
vien xuan	28.0	1.0
do sy	28.0	1.0
duc tue	28.0	1.0
quan ta	28.0	1.0
bach tien	28.0	1.0
doan tram	28.0	1.0
cao vi	28.0	1.0
gia hue	28.0	1.0
tu vi	28.0	1.0
duong thong	28.0	1.0
chan tran	28.0	1.0
ngan thien	28.0	1.0
lam long	28.0	1.0
bach phan	28.0	1.0
mong thu	28.0	1.0
sy vo	28.0	1.0
bang phan	28.0	1.0
chuong phan	28.0	1.0
bui thoa	28.0	1.0
bui vien	28.0	1.0
chau luu	28.0	1.0
bach ngo	28.0	1.0
ta tran	28.0	1.0
luu thuan	28.0	1.0
tiep tran	28.0	1.0
to vinh	28.0	1.0
son tong	28.0	1.0
tra truong	28.0	1.0
de tran	28.0	1.0
lu tran	28.0	1.0
mo tran	28.0	1.0
le ngoan	28.0	1.0
loi vo	28.0	1.0
luu tri	28.0	1.0
hien trieu	28.0	1.0
tin vo	28.0	1.0
tho vo	28.0	1.0
duc ma	28.0	1.0
la viet	28.0	1.0
le nong	28.0	1.0
my nong	28.0	1.0
dai hung	27.0	1.0
dam my	27.0	1.0
tan the	27.0	1.0
dang thach	27.0	1.0
dai luong	27.0	1.0
chau loan	27.0	1.0
chuong dang	27.0	1.0
bien dinh	27.0	1.0
dang tham	27.0	1.0
hien hoa	27.0	1.0
hoa vi	27.0	1.0
kieu mi	27.0	1.0
dang tieu	27.0	1.0
hai nong	27.0	1.0
linh tan	27.0	1.0
thai yen	27.0	1.0
sang thai	27.0	1.0
thu tu	27.0	1.0
tap van	27.0	1.0
dao tram	27.0	1.0
dao han	27.0	1.0
dao vi	27.0	1.0
dao ho	27.0	1.0
hung tri	27.0	1.0
tri trong	27.0	1.0
tri xuan	27.0	1.0
thieu vu	27.0	1.0
chan le	27.0	1.0
dinh que	27.0	1.0
luan truong	27.0	1.0
chien doan	27.0	1.0
duc tuong	27.0	1.0
cuc do	27.0	1.0
tuyet vy	27.0	1.0
trien van	27.0	1.0
kieu vi	27.0	1.0
doan tho	27.0	1.0
doan hau	27.0	1.0
chau gia	27.0	1.0
linh ngan	27.0	1.0
hong nu	27.0	1.0
dong lam	27.0	1.0
dong luong	27.0	1.0
diem mi	27.0	1.0
duong nong	27.0	1.0
thai tram	27.0	1.0
phien van	27.0	1.0
ho luong	27.0	1.0
giap vu	27.0	1.0
chu thien	27.0	1.0
ngan tu	27.0	1.0
hang xuan	27.0	1.0
banh van	27.0	1.0
cao tai	27.0	1.0
phan si	27.0	1.0
luong tai	27.0	1.0
tra trinh	27.0	1.0
sang tuan	27.0	1.0
bao quach	27.0	1.0
bach thu	27.0	1.0
bang ngo	27.0	1.0
da tran	27.0	1.0
cao ngo	27.0	1.0
ta toan	27.0	1.0
chung trinh	27.0	1.0
duc mac	27.0	1.0
kim tang	27.0	1.0
tang thu	27.0	1.0
mai thuan	27.0	1.0
ly to	27.0	1.0
mai tong	27.0	1.0
huynh luan	27.0	1.0
kieu long	27.0	1.0
mai tri	27.0	1.0
kha vu	27.0	1.0
tai trinh	27.0	1.0
hung nong	27.0	1.0
ngo to	27.0	1.0
hue nong	27.0	1.0
cong dam	26.0	1.0
danh tuan	26.0	1.0
hai hang	26.0	1.0
tai viet	26.0	1.0
thai vuong	26.0	1.0
the vy	26.0	1.0
chuc linh	26.0	1.0
diep my	26.0	1.0
lien thu	26.0	1.0
dac vu	26.0	1.0
ba thuan	26.0	1.0
dao thuan	26.0	1.0
dien duc	26.0	1.0
an thuan	26.0	1.0
thien tuan	26.0	1.0
khang xuan	26.0	1.0
dau ha	26.0	1.0
diep trinh	26.0	1.0
diep mai	26.0	1.0
dieu ngan	26.0	1.0
ai dinh	26.0	1.0
ba tan	26.0	1.0
cong thao	26.0	1.0
dan ha	26.0	1.0
hai vy	26.0	1.0
dinh lai	26.0	1.0
tam the	26.0	1.0
ha tieu	26.0	1.0
bach trong	26.0	1.0
do thach	26.0	1.0
chi toan	26.0	1.0
duong kha	26.0	1.0
kieu vuong	26.0	1.0
thien viet	26.0	1.0
suong van	26.0	1.0
cong trieu	26.0	1.0
cat van	26.0	1.0
gia hao	26.0	1.0
duong nu	26.0	1.0
thao tu	26.0	1.0
le su	26.0	1.0
khang tan	26.0	1.0
chi vi	26.0	1.0
dac hung	26.0	1.0
huynh trieu	26.0	1.0
le triet	26.0	1.0
ky ngo	26.0	1.0
thuan trong	26.0	1.0
kiet phan	26.0	1.0
phan tin	26.0	1.0
kien luong	26.0	1.0
mai quach	26.0	1.0
thai vi	26.0	1.0
chau tan	26.0	1.0
bui liem	26.0	1.0
bui kha	26.0	1.0
bui luc	26.0	1.0
thoa vu	26.0	1.0
chieu tran	26.0	1.0
chu tan	26.0	1.0
chuc vu	26.0	1.0
ba tang	26.0	1.0
tang thao	26.0	1.0
le thuyen	26.0	1.0
ho thong	26.0	1.0
tong tuan	26.0	1.0
tran triet	26.0	1.0
sau tran	26.0	1.0
dai ho	26.0	1.0
nong viet	26.0	1.0
ngo vo	26.0	1.0
hoi vu	26.0	1.0
sy vuong	26.0	1.0
ma tuan	26.0	1.0
luong luu	26.0	1.0
cam luu	26.0	1.0
hien nong	26.0	1.0
khuat tien	26.0	1.0
hua thu	26.0	1.0
dam ly	25.0	1.0
lam tri	25.0	1.0
phat tuan	25.0	1.0
kien viet	25.0	1.0
tiep xuan	25.0	1.0
ba thong	25.0	1.0
bang viet	25.0	1.0
chi nam	25.0	1.0
chi quan	25.0	1.0
chi vinh	25.0	1.0
dang ky	25.0	1.0
cong luc	25.0	1.0
chung doan	25.0	1.0
dang si	25.0	1.0
hoa linh	25.0	1.0
hong xuyen	25.0	1.0
nu thu	25.0	1.0
con van	25.0	1.0
nhanh van	25.0	1.0
dao luu	25.0	1.0
han kha	25.0	1.0
ly trong	25.0	1.0
nu thao	25.0	1.0
so van	25.0	1.0
tich van	25.0	1.0
mai nu	25.0	1.0
diem linh	25.0	1.0
cam loan	25.0	1.0
tam thao	25.0	1.0
chung mai	25.0	1.0
dinh hop	25.0	1.0
cu dinh	25.0	1.0
hoa lien	25.0	1.0
hoa ngan	25.0	1.0
ly tra	25.0	1.0
chien trong	25.0	1.0
diu tran	25.0	1.0
ba hoa	25.0	1.0
bien do	25.0	1.0
hien vi	25.0	1.0
buu le	25.0	1.0
kim lu	25.0	1.0
do ngo	25.0	1.0
nam sy	25.0	1.0
nam tan	25.0	1.0
chan van	25.0	1.0
du xuan	25.0	1.0
cao khai	25.0	1.0
ho trieu	25.0	1.0
dong trong	25.0	1.0
du truong	25.0	1.0
hue ly	25.0	1.0
duong kiet	25.0	1.0
hong thuan	25.0	1.0
chung duong	25.0	1.0
chau tu	25.0	1.0
hang tuyet	25.0	1.0
ho vuong	25.0	1.0
kieu son	25.0	1.0
ban tran	25.0	1.0
gia mai	25.0	1.0
ngo si	25.0	1.0
an ly	25.0	1.0
hoa tan	25.0	1.0
lien trinh	25.0	1.0
nu vo	25.0	1.0
chau thien	25.0	1.0
thien to	25.0	1.0
que truong	25.0	1.0
be thu	25.0	1.0
ai bui	25.0	1.0
bui tiep	25.0	1.0
can thu	25.0	1.0
hong than	25.0	1.0
le thin	25.0	1.0
kiem tran	25.0	1.0
lan trieu	25.0	1.0
hao trinh	25.0	1.0
thong truong	25.0	1.0
luu tuong	25.0	1.0
mong vo	25.0	1.0
ho ngo	25.0	1.0
mac thu	25.0	1.0
hua linh	25.0	1.0
huynh suong	25.0	1.0
nong the	25.0	1.0
dac dinh	24.0	1.0
chi dam	24.0	1.0
dam hien	24.0	1.0
dam hoa	24.0	1.0
lap xuan	24.0	1.0
ba tai	24.0	1.0
bach luu	24.0	1.0
chi tuan	24.0	1.0
dang tin	24.0	1.0
gia vinh	24.0	1.0
ho tra	24.0	1.0
lam phat	24.0	1.0
my viet	24.0	1.0
dau tran	24.0	1.0
mot van	24.0	1.0
noi van	24.0	1.0
kiet vu	24.0	1.0
mi thao	24.0	1.0
ky my	24.0	1.0
cam vi	24.0	1.0
hong the	24.0	1.0
huan xuan	24.0	1.0
dau thao	24.0	1.0
dau tuan	24.0	1.0
dau dinh	24.0	1.0
dien ha	24.0	1.0
dien ngo	24.0	1.0
the thuan	24.0	1.0
ba trong	24.0	1.0
cao gia	24.0	1.0
dinh liem	24.0	1.0
bao thang	24.0	1.0
kha vy	24.0	1.0
lan linh	24.0	1.0
tho tien	24.0	1.0
huan trong	24.0	1.0
tru van	24.0	1.0
uoc van	24.0	1.0
hong que	24.0	1.0
bang cao	24.0	1.0
chi khang	24.0	1.0
chi tu	24.0	1.0
dac doan	24.0	1.0
lam vuong	24.0	1.0
chi xuan	24.0	1.0
ai dieu	24.0	1.0
dong thao	24.0	1.0
boi linh	24.0	1.0
duong thach	24.0	1.0
dai nam	24.0	1.0
duong loi	24.0	1.0
duong lieu	24.0	1.0
sy viet	24.0	1.0
sam tran	24.0	1.0
chu quan	24.0	1.0
phan suong	24.0	1.0
bach tuan	24.0	1.0
dinh tong	24.0	1.0
tu vinh	24.0	1.0
hue lam	24.0	1.0
huynh tham	24.0	1.0
kien vo	24.0	1.0
dien phan	24.0	1.0
long sy	24.0	1.0
le quach	24.0	1.0
bach vo	24.0	1.0
bien ha	24.0	1.0
bui trieu	24.0	1.0
hang kieu	24.0	1.0
luong tra	24.0	1.0
cao ho	24.0	1.0
cao loan	24.0	1.0
loan ta	24.0	1.0
diem ta	24.0	1.0
nga ta	24.0	1.0
tang vu	24.0	1.0
lam thang	24.0	1.0
tan to	24.0	1.0
tran truyen	24.0	1.0
le mau	24.0	1.0
tin vu	24.0	1.0
huynh qui	24.0	1.0
ly tam	24.0	1.0
tung vuong	24.0	1.0
lai vo	24.0	1.0
lang le	24.0	1.0
hung mac	24.0	1.0
lan nong	24.0	1.0
lu thu	24.0	1.0
nong tien	24.0	1.0
nong son	24.0	1.0
dam tu	23.0	1.0
duc lan	23.0	1.0
than thao	23.0	1.0
bao chan	23.0	1.0
cao tram	23.0	1.0
cong dong	23.0	1.0
duc ky	23.0	1.0
duc luc	23.0	1.0
hoa thien	23.0	1.0
bao nam	23.0	1.0
cuc dang	23.0	1.0
lan thao	23.0	1.0
ha nu	23.0	1.0
khang thai	23.0	1.0
bac ha	23.0	1.0
cuc hong	23.0	1.0
cam my	23.0	1.0
tham thu	23.0	1.0
linh tra	23.0	1.0
thong tri	23.0	1.0
muon van	23.0	1.0
chung viet	23.0	1.0
thien trieu	23.0	1.0
ba chien	23.0	1.0
cao dao	23.0	1.0
ta tuong	23.0	1.0
thien tien	23.0	1.0
luc trong	23.0	1.0
thieu xuan	23.0	1.0
diep tu	23.0	1.0
diep yen	23.0	1.0
chuc cong	23.0	1.0
sy tung	23.0	1.0
tram tuyet	23.0	1.0
thien thuan	23.0	1.0
suu van	23.0	1.0
chien viet	23.0	1.0
bac do	23.0	1.0
chuong do	23.0	1.0
bach huynh	23.0	1.0
dac thang	23.0	1.0
ha xuyen	23.0	1.0
hung quan	23.0	1.0
tham vo	23.0	1.0
doan trieu	23.0	1.0
dac truong	23.0	1.0
du ha	23.0	1.0
duong tham	23.0	1.0
bang huynh	23.0	1.0
le sam	23.0	1.0
le sanh	23.0	1.0
cham le	23.0	1.0
ba hien	23.0	1.0
ba tong	23.0	1.0
cao tho	23.0	1.0
kim toan	23.0	1.0
diep luu	23.0	1.0
the vi	23.0	1.0
tam tri	23.0	1.0
tri vuong	23.0	1.0
bach ho	23.0	1.0
khai vo	23.0	1.0
hien quach	23.0	1.0
ho loan	23.0	1.0
bui ngo	23.0	1.0
bui lanh	23.0	1.0
bui thom	23.0	1.0
thien vinh	23.0	1.0
cao sy	23.0	1.0
chu dai	23.0	1.0
cu le	23.0	1.0
my ton	23.0	1.0
my tang	23.0	1.0
hua thao	23.0	1.0
huynh tieu	23.0	1.0
tran vang	23.0	1.0
mien tran	23.0	1.0
san tran	23.0	1.0
sen tran	23.0	1.0
ly tung	23.0	1.0
kieu tan	23.0	1.0
luu trinh	23.0	1.0
trieu vo	23.0	1.0
la yen	23.0	1.0
luong tram	23.0	1.0
kieu luu	23.0	1.0
hao ly	23.0	1.0
ho loi	23.0	1.0
da le	22.0	1.0
loi trinh	22.0	1.0
dam duong	22.0	1.0
thao yen	22.0	1.0
dang thieu	22.0	1.0
dang man	22.0	1.0
chu dang	22.0	1.0
danh hai	22.0	1.0
dinh kiet	22.0	1.0
dinh man	22.0	1.0
bang doan	22.0	1.0
chien hong	22.0	1.0
hong kien	22.0	1.0
an ngan	22.0	1.0
ngan xuan	22.0	1.0
nu van	22.0	1.0
tan toan	22.0	1.0
luan the	22.0	1.0
nu to	22.0	1.0
tri tue	22.0	1.0
giap trong	22.0	1.0
danh tan	22.0	1.0
danh tien	22.0	1.0
dao khang	22.0	1.0
hai vinh	22.0	1.0
hai sy	22.0	1.0
sy toan	22.0	1.0
chang thu	22.0	1.0
thong viet	22.0	1.0
dau hung	22.0	1.0
diep lam	22.0	1.0
thai to	22.0	1.0
diep the	22.0	1.0
dieu loan	22.0	1.0
chau tien	22.0	1.0
hong mac	22.0	1.0
hao luu	22.0	1.0
kiet ngo	22.0	1.0
tang tien	22.0	1.0
khai the	22.0	1.0
hoi xuan	22.0	1.0
do kiet	22.0	1.0
bao tam	22.0	1.0
do luc	22.0	1.0
dac duong	22.0	1.0
do du	22.0	1.0
thy thy	22.0	1.0
tam to	22.0	1.0
tuyet xuan	22.0	1.0
thien toan	22.0	1.0
len van	22.0	1.0
thu viet	22.0	1.0
chau son	22.0	1.0
doan to	22.0	1.0
hao song	22.0	1.0
sang the	22.0	1.0
dong ly	22.0	1.0
du huynh	22.0	1.0
duong luan	22.0	1.0
bao to	22.0	1.0
giap tien	22.0	1.0
chuong duc	22.0	1.0
ky lam	22.0	1.0
linh lu	22.0	1.0
tai thien	22.0	1.0
lam thuan	22.0	1.0
cam chau	22.0	1.0
thang vinh	22.0	1.0
long tu	22.0	1.0
mau truong	22.0	1.0
ngo phat	22.0	1.0
bui kiet	22.0	1.0
hoa quach	22.0	1.0
gia quach	22.0	1.0
tong vu	22.0	1.0
kinh tran	22.0	1.0
bach trinh	22.0	1.0
bang truong	22.0	1.0
bui que	22.0	1.0
bui cuc	22.0	1.0
bui nu	22.0	1.0
kim thang	22.0	1.0
ly tan	22.0	1.0
bui si	22.0	1.0
cao lien	22.0	1.0
cao chien	22.0	1.0
cao diem	22.0	1.0
chau vi	22.0	1.0
chu dieu	22.0	1.0
chu kieu	22.0	1.0
cuc vu	22.0	1.0
ta thai	22.0	1.0
kieu ta	22.0	1.0
le tao	22.0	1.0
hung than	22.0	1.0
ly thuan	22.0	1.0
lam toan	22.0	1.0
chin tran	22.0	1.0
hoa trieu	22.0	1.0
dan trinh	22.0	1.0
ha ky	22.0	1.0
bang vo	22.0	1.0
lieu vo	22.0	1.0
la thao	22.0	1.0
lien luu	22.0	1.0
linh lo	22.0	1.0
duc lo	22.0	1.0
khai luu	22.0	1.0
duc khong	22.0	1.0
dai long	21.0	1.0
cam mong	21.0	1.0
dam trong	21.0	1.0
dam yen	21.0	1.0
bach hai	21.0	1.0
hao kim	21.0	1.0
ba luan	21.0	1.0
bien dang	21.0	1.0
chanh cong	21.0	1.0
kim tam	21.0	1.0
bang ly	21.0	1.0
lu my	21.0	1.0
thao tram	21.0	1.0
bang chau	21.0	1.0
diem suong	21.0	1.0
hy van	21.0	1.0
luy van	21.0	1.0
nghe van	21.0	1.0
oai van	21.0	1.0
danh doan	21.0	1.0
danh nam	21.0	1.0
danh viet	21.0	1.0
dao luan	21.0	1.0
dao hau	21.0	1.0
kim viet	21.0	1.0
dao to	21.0	1.0
chau viet	21.0	1.0
han viet	21.0	1.0
duc sam	21.0	1.0
dieu tam	21.0	1.0
dieu ta	21.0	1.0
ha que	21.0	1.0
luan trong	21.0	1.0
cuu van	21.0	1.0
danh thang	21.0	1.0
do vien	21.0	1.0
hung kien	21.0	1.0
chi diem	21.0	1.0
sy tan	21.0	1.0
cham tran	21.0	1.0
doan sy	21.0	1.0
le toi	21.0	1.0
dong hoa	21.0	1.0
thao viet	21.0	1.0
ai duong	21.0	1.0
duong tong	21.0	1.0
ai trinh	21.0	1.0
lien luong	21.0	1.0
lac van	21.0	1.0
sanh tran	21.0	1.0
gia vy	21.0	1.0
cam luong	21.0	1.0
hy tran	21.0	1.0
dac long	21.0	1.0
bien duc	21.0	1.0
hau luong	21.0	1.0
phat vu	21.0	1.0
kha phan	21.0	1.0
ho khai	21.0	1.0
hong thy	21.0	1.0
ngan to	21.0	1.0
quach tran	21.0	1.0
bach cao	21.0	1.0
bui qui	21.0	1.0
bui du	21.0	1.0
bui mi	21.0	1.0
sy thang	21.0	1.0
tram van	21.0	1.0
cao hao	21.0	1.0
cao thong	21.0	1.0
cao lai	21.0	1.0
chau hue	21.0	1.0
chu thuan	21.0	1.0
luong ta	21.0	1.0
ly tai	21.0	1.0
ha tham	21.0	1.0
linh than	21.0	1.0
le thoi	21.0	1.0
ba to	21.0	1.0
to toan	21.0	1.0
tien tong	21.0	1.0
tong truong	21.0	1.0
nham tran	21.0	1.0
dac son	21.0	1.0
lang tran	21.0	1.0
luu vuong	21.0	1.0
luong trieu	21.0	1.0
nam trieu	21.0	1.0
chi nong	21.0	1.0
la truong	21.0	1.0
chien vo	21.0	1.0
dien vo	21.0	1.0
cuc vo	21.0	1.0
thom vu	21.0	1.0
dinh ma	21.0	1.0
ha ma	21.0	1.0
dai mai	21.0	1.0
hoa la	21.0	1.0
lai thao	21.0	1.0
ho kiet	21.0	1.0
kinh le	21.0	1.0
bac ngo	21.0	1.0
nong yen	21.0	1.0
kieu nong	21.0	1.0
khong thu	21.0	1.0
ho nu	21.0	1.0
dai loi	20.0	1.0
dai phat	20.0	1.0
dam long	20.0	1.0
dam truong	20.0	1.0
dam lam	20.0	1.0
hong ngoan	20.0	1.0
dang kiet	20.0	1.0
ba hong	20.0	1.0
bao thach	20.0	1.0
cao danh	20.0	1.0
bac dang	20.0	1.0
dang ton	20.0	1.0
gia tien	20.0	1.0
hong toan	20.0	1.0
hau hong	20.0	1.0
bach the	20.0	1.0
khang the	20.0	1.0
the thien	20.0	1.0
thai thong	20.0	1.0
cat tien	20.0	1.0
hao trong	20.0	1.0
be nam	20.0	1.0
hinh xuan	20.0	1.0
nga xuan	20.0	1.0
phat xuan	20.0	1.0
danh lam	20.0	1.0
hong tho	20.0	1.0
dan thao	20.0	1.0
bach diep	20.0	1.0
ha loi	20.0	1.0
hong lieu	20.0	1.0
lam thach	20.0	1.0
ngan yen	20.0	1.0
son trieu	20.0	1.0
khang trinh	20.0	1.0
thua van	20.0	1.0
dau le	20.0	1.0
di tran	20.0	1.0
diep duc	20.0	1.0
dieu lam	20.0	1.0
tuan vy	20.0	1.0
dinh lieu	20.0	1.0
chieu dinh	20.0	1.0
chung cong	20.0	1.0
dinh mac	20.0	1.0
han thai	20.0	1.0
do do	20.0	1.0
ba hao	20.0	1.0
do si	20.0	1.0
gia hai	20.0	1.0
lai nam	20.0	1.0
lien thao	20.0	1.0
duong qui	20.0	1.0
be hai	20.0	1.0
phat thien	20.0	1.0
huynh xuyen	20.0	1.0
doan lien	20.0	1.0
doan ta	20.0	1.0
du trinh	20.0	1.0
hau kim	20.0	1.0
tan tho	20.0	1.0
chi hoa	20.0	1.0
hong tieu	20.0	1.0
luong sang	20.0	1.0
son tan	20.0	1.0
cao to	20.0	1.0
lan tien	20.0	1.0
le sao	20.0	1.0
mai que	20.0	1.0
thai tung	20.0	1.0
linh thieu	20.0	1.0
kien tri	20.0	1.0
son vinh	20.0	1.0
tong vo	20.0	1.0
phan thoa	20.0	1.0
ngan trieu	20.0	1.0
cao phat	20.0	1.0
to tram	20.0	1.0
quach tu	20.0	1.0
quach thai	20.0	1.0
tu vy	20.0	1.0
quan trieu	20.0	1.0
nong truong	20.0	1.0
bui lieu	20.0	1.0
bao tang	20.0	1.0
hao vinh	20.0	1.0
cong ton	20.0	1.0
thach thu	20.0	1.0
ha tang	20.0	1.0
than tuan	20.0	1.0
ha than	20.0	1.0
thuat tran	20.0	1.0
thuyen tran	20.0	1.0
hue to	20.0	1.0
au tran	20.0	1.0
tran uy	20.0	1.0
sa tran	20.0	1.0
hau trinh	20.0	1.0
huynh huynh	20.0	1.0
vi vuong	20.0	1.0
la long	20.0	1.0
hung khuat	20.0	1.0
lan vuong	20.0	1.0
si vo	20.0	1.0
toan vuong	20.0	1.0
luan mai	20.0	1.0
la ngan	20.0	1.0
la le	20.0	1.0
le mo	20.0	1.0
le men	20.0	1.0
hong lo	20.0	1.0
luc ngo	20.0	1.0
ho luu	20.0	1.0
ho mong	20.0	1.0
khuat mai	20.0	1.0
hua viet	20.0	1.0
bac cong	19.0	1.0
dam phan	19.0	1.0
duc thach	19.0	1.0
dam tung	19.0	1.0
dam thuan	19.0	1.0
cong dan	19.0	1.0
dang lanh	19.0	1.0
chuc dang	19.0	1.0
bach doan	19.0	1.0
gia kiet	19.0	1.0
gia the	19.0	1.0
giao linh	19.0	1.0
chuong hong	19.0	1.0
kim loi	19.0	1.0
dang nu	19.0	1.0
kim phat	19.0	1.0
bao la	19.0	1.0
dang xuyen	19.0	1.0
dang than	19.0	1.0
quan sy	19.0	1.0
kim thach	19.0	1.0
thai toan	19.0	1.0
cam vy	19.0	1.0
linh nham	19.0	1.0
dang tong	19.0	1.0
trong tue	19.0	1.0
thap van	19.0	1.0
lap vu	19.0	1.0
than vu	19.0	1.0
hop xuan	19.0	1.0
danh luu	19.0	1.0
danh ho	19.0	1.0
ba tuong	19.0	1.0
dao thong	19.0	1.0
kieu lien	19.0	1.0
thai trieu	19.0	1.0
luan xuan	19.0	1.0
dau hong	19.0	1.0
ha luc	19.0	1.0
dien truong	19.0	1.0
diep hung	19.0	1.0
diep ly	19.0	1.0
gia huan	19.0	1.0
gia toan	19.0	1.0
gia tue	19.0	1.0
hung vy	19.0	1.0
dinh lang	19.0	1.0
dinh qui	19.0	1.0
de dinh	19.0	1.0
loan tuyet	19.0	1.0
hao tien	19.0	1.0
khai trong	19.0	1.0
kham van	19.0	1.0
ai do	19.0	1.0
do thieu	19.0	1.0
do hop	19.0	1.0
do tiep	19.0	1.0
gia hong	19.0	1.0
hai hua	19.0	1.0
tam tue	19.0	1.0
the truyen	19.0	1.0
cuc van	19.0	1.0
luom van	19.0	1.0
can viet	19.0	1.0
nga yen	19.0	1.0
ai doan	19.0	1.0
hien tan	19.0	1.0
nga thai	19.0	1.0
hao thien	19.0	1.0
trieu trinh	19.0	1.0
thuan viet	19.0	1.0
